file,1-3,1-5,3-7,5-7
ensayo1_v10.txt,76.30232990488767,80.84841738752166,80.44784980027259,77.20453740566872
ensayo1_v11.txt,76.516126281251,81.15931168116073,80.47436328388162,76.91067112606393
ensayo1_v12.txt,76.23646652862011,80.88204890247607,80.62895601361652,76.92365478284333
ensayo1_v13.txt,76.04168779042409,80.76607722996864,80.62463995584395,77.2207533467585
