x
1.9621957385266813
-0.4691062800331498
2.389441778903713
-0.9486283313088731
1.9621957385266813
-0.5605038278611097
2.354828762543614
-0.9486283313088731
2.1319675905334763
-0.6633254452281255
2.354828762543614
-0.9486283313088731
2.2233665620440157
-0.4691062800331498
2.6898524241396786
-0.9486283313088731
