file,1-3,1-5,3-7,5-7
ensayo2_v0.txt,56.289134827362496,61.00302780779945,60.86409138094811,57.067126086372056
ensayo2_v1.txt,56.40885786959618,60.81993342761213,60.87347189568779,57.11327907231711
ensayo2_v2.txt,56.85435545917052,60.986489249141975,60.90137235306468,57.16982660418228
ensayo2_v3.txt,56.85435545917052,60.86332552072282,61.00418432783987,57.11327907231711
