x
70.13316963693605
72.76419955846889
70.5579189716754
73.33801594345283
70.13316963693605
72.81760697140211
70.55984213849577
73.4316298533317
70.44695217078905
72.81760697140211
70.4894963356398
73.50446254598515
70.07045160368945
72.81760697140211
70.69395525673268
73.00524608487072
